year,week,departament_name,departament_id,province,trends_dengue,prec_2weeks,temp_2weeks_avg,humd_2weeks_avg,target_cases,sup_km2,total_pobl
2020,8,COMUNA 12,12,CABA,22.0,26.09,25.62,63.89,11,15.7,236887
2020,8,COMUNA 14,14,CABA,22.0,26.09,25.62,63.89,2,15.9,248635
2020,8,COMUNA 15,15,CABA,22.0,26.09,25.62,63.89,3,14.3,196876
2020,8,COMUNA 2,2,CABA,22.0,26.09,25.62,63.89,2,6.3,161645
2020,8,COMUNA 3,3,CABA,22.0,26.09,25.62,63.89,3,6.4,196240
2020,8,COMUNA 4,4,CABA,22.0,26.09,25.62,63.89,18,22.7,229240
2020,8,COMUNA 7,7,CABA,22.0,26.09,25.62,63.89,28,12.4,215896
2020,8,COMUNA 8,8,CABA,22.0,26.09,25.62,63.89,11,22.5,204367
2020,8,COMUNA 9,9,CABA,22.0,26.09,25.62,63.89,13,16.6,169063
2020,9,Almirante Brown,16,Buenos Aires,68.0,40.13,22.14,65.02,8,129.0,584827
2020,9,Avellaneda,17,Buenos Aires,68.0,34.96,23.23,67.26,11,56.0,367554
2020,9,Berazategui,18,Buenos Aires,68.0,40.13,22.14,65.02,3,220.0,358712
2020,9,Berisso,19,Buenos Aires,68.0,40.13,22.14,65.02,2,145.0,100930
2020,9,Cañuelas,22,Buenos Aires,68.0,40.5,22.02,62.0,1,1186.0,70684
2020,9,Escobar,24,Buenos Aires,68.0,37.9,22.41,62.74,1,301.0,256268
2020,9,Esteban Echeverría,25,Buenos Aires,68.0,40.5,22.02,62.0,10,121.0,338480
2020,9,Ezeiza,27,Buenos Aires,68.0,40.5,22.02,62.0,2,238.0,201511
2020,9,Florencio Varela,28,Buenos Aires,68.0,40.13,22.14,65.02,4,190.0,496433
2020,9,General San Martín,31,Buenos Aires,68.0,37.9,22.41,62.74,13,57.0,450518
2020,9,Hurlingham,32,Buenos Aires,68.0,37.9,22.41,62.74,5,36.0,185641
2020,9,Ituzaingó,33,Buenos Aires,68.0,37.9,22.41,62.74,3,38.0,180232
2020,9,José C. Paz,34,Buenos Aires,68.0,37.9,22.41,62.74,1,50.0,326992
2020,9,La Matanza,35,Buenos Aires,68.0,37.9,22.41,62.74,72,327.0,1841247
2020,9,La Plata,37,Buenos Aires,68.0,40.13,22.14,65.02,13,893.0,768547
2020,9,Lanús,36,Buenos Aires,68.0,34.96,23.23,67.26,10,50.0,461267
2020,9,Lomas de Zamora,38,Buenos Aires,68.0,34.96,23.23,67.26,18,89.0,690480
2020,9,Malvinas Argentinas,41,Buenos Aires,68.0,37.9,22.41,62.74,1,63.0,350674
2020,9,Marcos Paz,40,Buenos Aires,68.0,40.5,22.02,62.0,1,422.0,67011
2020,9,Merlo,43,Buenos Aires,68.0,37.9,22.41,62.74,4,174.0,582486
2020,9,Moreno,42,Buenos Aires,68.0,37.9,22.41,62.74,9,186.0,576632
2020,9,Morón,44,Buenos Aires,68.0,37.9,22.41,62.74,5,55.0,331183
2020,9,Pilar,45,Buenos Aires,68.0,37.9,22.41,62.74,1,385.0,394754
2020,9,Presidente Perón,46,Buenos Aires,68.0,40.5,22.02,62.0,2,122.0,102106
2020,9,Quilmes,47,Buenos Aires,68.0,40.13,22.14,65.02,17,92.0,633391
2020,9,San Isidro,49,Buenos Aires,68.0,37.9,22.41,62.74,2,52.0,297282
2020,9,San Miguel,50,Buenos Aires,68.0,37.9,22.41,62.74,1,83.0,328835
2020,9,San Vicente,51,Buenos Aires,68.0,40.5,22.02,62.0,1,661.0,98215
2020,9,Tigre,52,Buenos Aires,68.0,37.9,22.41,62.74,2,394.0,446949
2020,9,Tres de Febrero,53,Buenos Aires,68.0,37.9,22.41,62.74,35,45.0,364176
2020,9,Vicente López,54,Buenos Aires,68.0,37.9,22.41,62.74,5,35.0,282280
2020,9,COMUNA 1,1,CABA,74.0,37.9,22.41,62.74,84,17.9,223554
2020,9,COMUNA 10,10,CABA,74.0,37.9,22.41,62.74,19,12.6,173004
2020,9,COMUNA 11,11,CABA,74.0,37.9,22.41,62.74,9,14.1,204601
2020,9,COMUNA 12,12,CABA,74.0,37.9,22.41,62.74,9,15.7,236887
2020,9,COMUNA 13,13,CABA,74.0,37.9,22.41,62.74,4,15.0,264385
2020,9,COMUNA 14,14,CABA,74.0,37.9,22.41,62.74,3,15.9,248635
2020,9,COMUNA 15,15,CABA,74.0,37.9,22.41,62.74,6,14.3,196876
2020,9,COMUNA 2,2,CABA,74.0,37.9,22.41,62.74,3,6.3,161645
2020,9,COMUNA 3,3,CABA,74.0,37.9,22.41,62.74,3,6.4,196240
2020,9,COMUNA 4,4,CABA,74.0,37.9,22.41,62.74,18,22.7,229240
2020,9,COMUNA 5,5,CABA,74.0,37.9,22.41,62.74,5,6.7,194271
2020,9,COMUNA 6,6,CABA,74.0,37.9,22.41,62.74,3,6.9,203043
2020,9,COMUNA 7,7,CABA,74.0,37.9,22.41,62.74,28,12.4,215896
2020,9,COMUNA 8,8,CABA,74.0,37.9,22.41,62.74,34,22.5,204367
2020,9,COMUNA 9,9,CABA,74.0,37.9,22.41,62.74,10,16.6,169063
2020,10,Almirante Brown,16,Buenos Aires,100.0,35.87,21.93,63.16,11,129.0,584827
2020,10,Avellaneda,17,Buenos Aires,100.0,32.94,22.84,65.27,39,56.0,367554
2020,10,Berazategui,18,Buenos Aires,100.0,35.87,21.93,63.16,3,220.0,358712
2020,10,Escobar,24,Buenos Aires,100.0,35.88,22.04,60.73,2,301.0,256268
2020,10,Esteban Echeverría,25,Buenos Aires,100.0,36.87,21.8,59.9,13,121.0,338480
2020,10,Ezeiza,27,Buenos Aires,100.0,36.87,21.8,59.9,5,238.0,201511
2020,10,Florencio Varela,28,Buenos Aires,100.0,35.87,21.93,63.16,8,190.0,496433
2020,10,General Rodríguez,30,Buenos Aires,100.0,35.88,22.04,60.73,2,367.0,142709
2020,10,General San Martín,31,Buenos Aires,100.0,35.88,22.04,60.73,34,57.0,450518
2020,10,Hurlingham,32,Buenos Aires,100.0,35.88,22.04,60.73,13,36.0,185641
2020,10,Ituzaingó,33,Buenos Aires,100.0,35.88,22.04,60.73,4,38.0,180232
2020,10,José C. Paz,34,Buenos Aires,100.0,35.88,22.04,60.73,4,50.0,326992
2020,10,La Matanza,35,Buenos Aires,100.0,35.88,22.04,60.73,95,327.0,1841247
2020,10,La Plata,37,Buenos Aires,100.0,35.87,21.93,63.16,23,893.0,768547
2020,10,Lanús,36,Buenos Aires,100.0,32.94,22.84,65.27,35,50.0,461267
2020,10,Lomas de Zamora,38,Buenos Aires,100.0,32.94,22.84,65.27,29,89.0,690480
2020,10,Luján,39,Buenos Aires,100.0,35.88,22.04,60.73,1,771.0,111251
2020,10,Malvinas Argentinas,41,Buenos Aires,100.0,35.88,22.04,60.73,4,63.0,350674
2020,10,Merlo,43,Buenos Aires,100.0,35.88,22.04,60.73,15,174.0,582486
2020,10,Moreno,42,Buenos Aires,100.0,35.88,22.04,60.73,9,186.0,576632
2020,10,Morón,44,Buenos Aires,100.0,35.88,22.04,60.73,13,55.0,331183
2020,10,Presidente Perón,46,Buenos Aires,100.0,36.87,21.8,59.9,2,122.0,102106
2020,10,Quilmes,47,Buenos Aires,100.0,35.87,21.93,63.16,36,92.0,633391
2020,10,San Fernando,48,Buenos Aires,100.0,35.88,22.04,60.73,3,993.0,171616
2020,10,San Miguel,50,Buenos Aires,100.0,35.88,22.04,60.73,5,83.0,328835
2020,10,Tigre,52,Buenos Aires,100.0,35.88,22.04,60.73,7,394.0,446949
2020,10,Tres de Febrero,53,Buenos Aires,100.0,35.88,22.04,60.73,67,45.0,364176
2020,10,Vicente López,54,Buenos Aires,100.0,35.88,22.04,60.73,11,35.0,282280
2020,10,COMUNA 1,1,CABA,100.0,35.88,22.04,60.73,190,17.9,223554
2020,10,COMUNA 10,10,CABA,100.0,35.88,22.04,60.73,27,12.6,173004
2020,10,COMUNA 11,11,CABA,100.0,35.88,22.04,60.73,13,14.1,204601
2020,10,COMUNA 12,12,CABA,100.0,35.88,22.04,60.73,21,15.7,236887
2020,10,COMUNA 13,13,CABA,100.0,35.88,22.04,60.73,4,15.0,264385
2020,10,COMUNA 14,14,CABA,100.0,35.88,22.04,60.73,4,15.9,248635
2020,10,COMUNA 15,15,CABA,100.0,35.88,22.04,60.73,9,14.3,196876
2020,10,COMUNA 2,2,CABA,100.0,35.88,22.04,60.73,2,6.3,161645
2020,10,COMUNA 3,3,CABA,100.0,35.88,22.04,60.73,7,6.4,196240
2020,10,COMUNA 4,4,CABA,100.0,35.88,22.04,60.73,46,22.7,229240
2020,10,COMUNA 5,5,CABA,100.0,35.88,22.04,60.73,8,6.7,194271
2020,10,COMUNA 6,6,CABA,100.0,35.88,22.04,60.73,8,6.9,203043
2020,10,COMUNA 7,7,CABA,100.0,35.88,22.04,60.73,86,12.4,215896
2020,10,COMUNA 8,8,CABA,100.0,35.88,22.04,60.73,37,22.5,204367
2020,10,COMUNA 9,9,CABA,100.0,35.88,22.04,60.73,32,16.6,169063
2020,11,Almirante Brown,16,Buenos Aires,77.0,0.38,24.49,61.08,12,129.0,584827
2020,11,Avellaneda,17,Buenos Aires,77.0,0.34,24.77,64.62,53,56.0,367554
2020,11,Berazategui,18,Buenos Aires,77.0,0.38,24.49,61.08,39,220.0,358712
2020,11,Berisso,19,Buenos Aires,77.0,0.38,24.49,61.08,6,145.0,100930
2020,11,Escobar,24,Buenos Aires,77.0,0.46,25.01,56.58,3,301.0,256268
2020,11,Esteban Echeverría,25,Buenos Aires,77.0,0.4,24.76,56.64,17,121.0,338480
2020,11,Ezeiza,27,Buenos Aires,77.0,0.4,24.76,56.64,2,238.0,201511
2020,11,Florencio Varela,28,Buenos Aires,77.0,0.38,24.49,61.08,20,190.0,496433
2020,11,General Rodríguez,30,Buenos Aires,77.0,0.46,25.01,56.58,2,367.0,142709
2020,11,General San Martín,31,Buenos Aires,77.0,0.46,25.01,56.58,41,57.0,450518
2020,11,Hurlingham,32,Buenos Aires,77.0,0.46,25.01,56.58,29,36.0,185641
2020,11,Ituzaingó,33,Buenos Aires,77.0,0.46,25.01,56.58,3,38.0,180232
2020,11,José C. Paz,34,Buenos Aires,77.0,0.46,25.01,56.58,8,50.0,326992
2020,11,La Matanza,35,Buenos Aires,77.0,0.46,25.01,56.58,185,327.0,1841247
2020,11,La Plata,37,Buenos Aires,77.0,0.38,24.49,61.08,35,893.0,768547
2020,11,Lanús,36,Buenos Aires,77.0,0.34,24.77,64.62,50,50.0,461267
2020,11,Lomas de Zamora,38,Buenos Aires,77.0,0.34,24.77,64.62,58,89.0,690480
2020,11,Malvinas Argentinas,41,Buenos Aires,77.0,0.46,25.01,56.58,9,63.0,350674
2020,11,Merlo,43,Buenos Aires,77.0,0.46,25.01,56.58,18,174.0,582486
2020,11,Moreno,42,Buenos Aires,77.0,0.46,25.01,56.58,14,186.0,576632
2020,11,Morón,44,Buenos Aires,77.0,0.46,25.01,56.58,25,55.0,331183
2020,11,Pilar,45,Buenos Aires,77.0,0.46,25.01,56.58,3,385.0,394754
2020,11,Quilmes,47,Buenos Aires,77.0,0.38,24.49,61.08,99,92.0,633391
2020,11,San Fernando,48,Buenos Aires,77.0,0.46,25.01,56.58,6,993.0,171616
2020,11,San Isidro,49,Buenos Aires,77.0,0.46,25.01,56.58,8,52.0,297282
2020,11,San Miguel,50,Buenos Aires,77.0,0.46,25.01,56.58,12,83.0,328835
2020,11,San Vicente,51,Buenos Aires,77.0,0.4,24.76,56.64,1,661.0,98215
2020,11,Tigre,52,Buenos Aires,77.0,0.46,25.01,56.58,15,394.0,446949
2020,11,Tres de Febrero,53,Buenos Aires,77.0,0.46,25.01,56.58,176,45.0,364176
2020,11,Vicente López,54,Buenos Aires,77.0,0.46,25.01,56.58,12,35.0,282280
2020,11,COMUNA 1,1,CABA,77.0,0.46,25.01,56.58,343,17.9,223554
2020,11,COMUNA 10,10,CABA,77.0,0.46,25.01,56.58,42,12.6,173004
2020,11,COMUNA 11,11,CABA,77.0,0.46,25.01,56.58,13,14.1,204601
2020,11,COMUNA 12,12,CABA,77.0,0.46,25.01,56.58,22,15.7,236887
2020,11,COMUNA 13,13,CABA,77.0,0.46,25.01,56.58,12,15.0,264385
2020,11,COMUNA 14,14,CABA,77.0,0.46,25.01,56.58,12,15.9,248635
2020,11,COMUNA 15,15,CABA,77.0,0.46,25.01,56.58,24,14.3,196876
2020,11,COMUNA 2,2,CABA,77.0,0.46,25.01,56.58,3,6.3,161645
2020,11,COMUNA 3,3,CABA,77.0,0.46,25.01,56.58,10,6.4,196240
2020,11,COMUNA 4,4,CABA,77.0,0.46,25.01,56.58,92,22.7,229240
2020,11,COMUNA 5,5,CABA,77.0,0.46,25.01,56.58,5,6.7,194271
2020,11,COMUNA 6,6,CABA,77.0,0.46,25.01,56.58,2,6.9,203043
2020,11,COMUNA 7,7,CABA,77.0,0.46,25.01,56.58,112,12.4,215896
2020,11,COMUNA 8,8,CABA,77.0,0.46,25.01,56.58,100,22.5,204367
2020,11,COMUNA 9,9,CABA,77.0,0.46,25.01,56.58,44,16.6,169063
2020,12,Almirante Brown,16,Buenos Aires,59.0,81.8,23.68,70.53,12,129.0,584827
2020,12,Avellaneda,17,Buenos Aires,59.0,80.1,24.44,72.22,52,56.0,367554
2020,12,Berazategui,18,Buenos Aires,59.0,81.8,23.68,70.53,19,220.0,358712
2020,12,Berisso,19,Buenos Aires,59.0,81.8,23.68,70.53,4,145.0,100930
2020,12,Escobar,24,Buenos Aires,59.0,95.3,24.27,67.09,6,301.0,256268
2020,12,Esteban Echeverría,25,Buenos Aires,59.0,87.58,23.83,67.13,15,121.0,338480
2020,12,Florencio Varela,28,Buenos Aires,59.0,81.8,23.68,70.53,18,190.0,496433
2020,12,General Rodríguez,30,Buenos Aires,59.0,95.3,24.27,67.09,2,367.0,142709
2020,12,General San Martín,31,Buenos Aires,59.0,95.3,24.27,67.09,25,57.0,450518
2020,12,Hurlingham,32,Buenos Aires,59.0,95.3,24.27,67.09,13,36.0,185641
2020,12,Ituzaingó,33,Buenos Aires,59.0,95.3,24.27,67.09,4,38.0,180232
2020,12,José C. Paz,34,Buenos Aires,59.0,95.3,24.27,67.09,6,50.0,326992
2020,12,La Matanza,35,Buenos Aires,59.0,95.3,24.27,67.09,160,327.0,1841247
2020,12,La Plata,37,Buenos Aires,59.0,81.8,23.68,70.53,37,893.0,768547
2020,12,Lanús,36,Buenos Aires,59.0,80.1,24.44,72.22,37,50.0,461267
2020,12,Lomas de Zamora,38,Buenos Aires,59.0,80.1,24.44,72.22,32,89.0,690480
2020,12,Malvinas Argentinas,41,Buenos Aires,59.0,95.3,24.27,67.09,2,63.0,350674
2020,12,Merlo,43,Buenos Aires,59.0,95.3,24.27,67.09,6,174.0,582486
2020,12,Moreno,42,Buenos Aires,59.0,95.3,24.27,67.09,7,186.0,576632
2020,12,Morón,44,Buenos Aires,59.0,95.3,24.27,67.09,11,55.0,331183
2020,12,Pilar,45,Buenos Aires,59.0,95.3,24.27,67.09,1,385.0,394754
2020,12,Quilmes,47,Buenos Aires,59.0,81.8,23.68,70.53,49,92.0,633391
2020,12,San Fernando,48,Buenos Aires,59.0,95.3,24.27,67.09,3,993.0,171616
2020,12,San Isidro,49,Buenos Aires,59.0,95.3,24.27,67.09,2,52.0,297282
2020,12,San Miguel,50,Buenos Aires,59.0,95.3,24.27,67.09,4,83.0,328835
2020,12,San Vicente,51,Buenos Aires,59.0,87.58,23.83,67.13,1,661.0,98215
2020,12,Tigre,52,Buenos Aires,59.0,95.3,24.27,67.09,15,394.0,446949
2020,12,Tres de Febrero,53,Buenos Aires,59.0,95.3,24.27,67.09,69,45.0,364176
2020,12,Vicente López,54,Buenos Aires,59.0,95.3,24.27,67.09,17,35.0,282280
2020,12,COMUNA 1,1,CABA,52.0,95.3,24.27,67.09,257,17.9,223554
2020,12,COMUNA 10,10,CABA,52.0,95.3,24.27,67.09,25,12.6,173004
2020,12,COMUNA 11,11,CABA,52.0,95.3,24.27,67.09,19,14.1,204601
2020,12,COMUNA 12,12,CABA,52.0,95.3,24.27,67.09,7,15.7,236887
2020,12,COMUNA 13,13,CABA,52.0,95.3,24.27,67.09,4,15.0,264385
2020,12,COMUNA 14,14,CABA,52.0,95.3,24.27,67.09,2,15.9,248635
2020,12,COMUNA 15,15,CABA,52.0,95.3,24.27,67.09,10,14.3,196876
2020,12,COMUNA 2,2,CABA,52.0,95.3,24.27,67.09,3,6.3,161645
2020,12,COMUNA 3,3,CABA,52.0,95.3,24.27,67.09,7,6.4,196240
2020,12,COMUNA 4,4,CABA,52.0,95.3,24.27,67.09,71,22.7,229240
2020,12,COMUNA 5,5,CABA,52.0,95.3,24.27,67.09,2,6.7,194271
2020,12,COMUNA 6,6,CABA,52.0,95.3,24.27,67.09,1,6.9,203043
2020,12,COMUNA 7,7,CABA,52.0,95.3,24.27,67.09,78,12.4,215896
2020,12,COMUNA 8,8,CABA,52.0,95.3,24.27,67.09,81,22.5,204367
2020,12,COMUNA 9,9,CABA,52.0,95.3,24.27,67.09,23,16.6,169063
2020,13,Almirante Brown,16,Buenos Aires,40.0,98.73,21.13,76.28,6,129.0,584827
2020,13,Avellaneda,17,Buenos Aires,40.0,96.1,22.62,75.03,40,56.0,367554
2020,13,Berazategui,18,Buenos Aires,40.0,98.73,21.13,76.28,16,220.0,358712
2020,13,Berisso,19,Buenos Aires,40.0,98.73,21.13,76.28,2,145.0,100930
2020,13,Campana,21,Buenos Aires,40.0,105.26,21.88,75.38,3,986.0,110566
2020,13,Ensenada,23,Buenos Aires,40.0,98.73,21.13,76.28,1,114.0,63997
2020,13,Escobar,24,Buenos Aires,40.0,111.02,21.2,76.52,1,301.0,256268
2020,13,Esteban Echeverría,25,Buenos Aires,40.0,104.68,20.67,76.04,7,121.0,338480
2020,13,Ezeiza,27,Buenos Aires,40.0,104.68,20.67,76.04,1,238.0,201511
2020,13,Florencio Varela,28,Buenos Aires,40.0,98.73,21.13,76.28,19,190.0,496433
2020,13,General Rodríguez,30,Buenos Aires,40.0,111.02,21.2,76.52,1,367.0,142709
2020,13,General San Martín,31,Buenos Aires,40.0,111.02,21.2,76.52,21,57.0,450518
2020,13,Hurlingham,32,Buenos Aires,40.0,111.02,21.2,76.52,5,36.0,185641
2020,13,Ituzaingó,33,Buenos Aires,40.0,111.02,21.2,76.52,3,38.0,180232
2020,13,José C. Paz,34,Buenos Aires,40.0,111.02,21.2,76.52,4,50.0,326992
2020,13,La Matanza,35,Buenos Aires,40.0,111.02,21.2,76.52,78,327.0,1841247
2020,13,La Plata,37,Buenos Aires,40.0,98.73,21.13,76.28,24,893.0,768547
2020,13,Lanús,36,Buenos Aires,40.0,96.1,22.62,75.03,58,50.0,461267
2020,13,Lomas de Zamora,38,Buenos Aires,40.0,96.1,22.62,75.03,21,89.0,690480
2020,13,Luján,39,Buenos Aires,40.0,111.02,21.2,76.52,1,771.0,111251
2020,13,Malvinas Argentinas,41,Buenos Aires,40.0,111.02,21.2,76.52,2,63.0,350674
2020,13,Merlo,43,Buenos Aires,40.0,111.02,21.2,76.52,6,174.0,582486
2020,13,Moreno,42,Buenos Aires,40.0,111.02,21.2,76.52,10,186.0,576632
2020,13,Morón,44,Buenos Aires,40.0,111.02,21.2,76.52,11,55.0,331183
2020,13,Pilar,45,Buenos Aires,40.0,111.02,21.2,76.52,1,385.0,394754
2020,13,Presidente Perón,46,Buenos Aires,40.0,104.68,20.67,76.04,1,122.0,102106
2020,13,Quilmes,47,Buenos Aires,40.0,98.73,21.13,76.28,49,92.0,633391
2020,13,San Fernando,48,Buenos Aires,40.0,111.02,21.2,76.52,1,993.0,171616
2020,13,San Isidro,49,Buenos Aires,40.0,111.02,21.2,76.52,7,52.0,297282
2020,13,San Miguel,50,Buenos Aires,40.0,111.02,21.2,76.52,4,83.0,328835
2020,13,Tigre,52,Buenos Aires,40.0,111.02,21.2,76.52,3,394.0,446949
2020,13,Tres de Febrero,53,Buenos Aires,40.0,111.02,21.2,76.52,85,45.0,364176
2020,13,Vicente López,54,Buenos Aires,40.0,111.02,21.2,76.52,11,35.0,282280
2020,13,COMUNA 1,1,CABA,46.0,111.02,21.2,76.52,303,17.9,223554
2020,13,COMUNA 10,10,CABA,46.0,111.02,21.2,76.52,25,12.6,173004
2020,13,COMUNA 11,11,CABA,46.0,111.02,21.2,76.52,5,14.1,204601
2020,13,COMUNA 12,12,CABA,46.0,111.02,21.2,76.52,2,15.7,236887
2020,13,COMUNA 13,13,CABA,46.0,111.02,21.2,76.52,3,15.0,264385
2020,13,COMUNA 14,14,CABA,46.0,111.02,21.2,76.52,1,15.9,248635
2020,13,COMUNA 15,15,CABA,46.0,111.02,21.2,76.52,7,14.3,196876
2020,13,COMUNA 2,2,CABA,46.0,111.02,21.2,76.52,1,6.3,161645
2020,13,COMUNA 3,3,CABA,46.0,111.02,21.2,76.52,5,6.4,196240
2020,13,COMUNA 4,4,CABA,46.0,111.02,21.2,76.52,42,22.7,229240
2020,13,COMUNA 5,5,CABA,46.0,111.02,21.2,76.52,4,6.7,194271
2020,13,COMUNA 6,6,CABA,46.0,111.02,21.2,76.52,1,6.9,203043
2020,13,COMUNA 7,7,CABA,46.0,111.02,21.2,76.52,82,12.4,215896
2020,13,COMUNA 8,8,CABA,46.0,111.02,21.2,76.52,64,22.5,204367
2020,13,COMUNA 9,9,CABA,46.0,111.02,21.2,76.52,13,16.6,169063
2020,14,Almirante Brown,16,Buenos Aires,29.0,26.61,21.94,75.61,12,129.0,584827
2020,14,Avellaneda,17,Buenos Aires,29.0,19.26,23.12,74.98,31,56.0,367554
2020,14,Berazategui,18,Buenos Aires,29.0,26.61,21.94,75.61,28,220.0,358712
2020,14,Berisso,19,Buenos Aires,29.0,26.61,21.94,75.61,4,145.0,100930
2020,14,Escobar,24,Buenos Aires,29.0,19.14,21.98,74.22,3,301.0,256268
2020,14,Esteban Echeverría,25,Buenos Aires,29.0,27.56,21.52,74.88,9,121.0,338480
2020,14,Ezeiza,27,Buenos Aires,29.0,27.56,21.52,74.88,2,238.0,201511
2020,14,Florencio Varela,28,Buenos Aires,29.0,26.61,21.94,75.61,24,190.0,496433
2020,14,General Rodríguez,30,Buenos Aires,29.0,19.14,21.98,74.22,1,367.0,142709
2020,14,General San Martín,31,Buenos Aires,29.0,19.14,21.98,74.22,28,57.0,450518
2020,14,Hurlingham,32,Buenos Aires,29.0,19.14,21.98,74.22,11,36.0,185641
2020,14,Ituzaingó,33,Buenos Aires,29.0,19.14,21.98,74.22,12,38.0,180232
2020,14,José C. Paz,34,Buenos Aires,29.0,19.14,21.98,74.22,1,50.0,326992
2020,14,La Matanza,35,Buenos Aires,29.0,19.14,21.98,74.22,161,327.0,1841247
2020,14,La Plata,37,Buenos Aires,29.0,26.61,21.94,75.61,23,893.0,768547
2020,14,Lanús,36,Buenos Aires,29.0,19.26,23.12,74.98,66,50.0,461267
2020,14,Lomas de Zamora,38,Buenos Aires,29.0,19.26,23.12,74.98,29,89.0,690480
2020,14,Malvinas Argentinas,41,Buenos Aires,29.0,19.14,21.98,74.22,6,63.0,350674
2020,14,Merlo,43,Buenos Aires,29.0,19.14,21.98,74.22,4,174.0,582486
2020,14,Moreno,42,Buenos Aires,29.0,19.14,21.98,74.22,5,186.0,576632
2020,14,Morón,44,Buenos Aires,29.0,19.14,21.98,74.22,21,55.0,331183
2020,14,Pilar,45,Buenos Aires,29.0,19.14,21.98,74.22,2,385.0,394754
2020,14,Quilmes,47,Buenos Aires,29.0,26.61,21.94,75.61,103,92.0,633391
2020,14,San Fernando,48,Buenos Aires,29.0,19.14,21.98,74.22,4,993.0,171616
2020,14,San Isidro,49,Buenos Aires,29.0,19.14,21.98,74.22,8,52.0,297282
2020,14,San Miguel,50,Buenos Aires,29.0,19.14,21.98,74.22,9,83.0,328835
2020,14,Tigre,52,Buenos Aires,29.0,19.14,21.98,74.22,12,394.0,446949
2020,14,Tres de Febrero,53,Buenos Aires,29.0,19.14,21.98,74.22,114,45.0,364176
2020,14,Vicente López,54,Buenos Aires,29.0,19.14,21.98,74.22,8,35.0,282280
2020,14,COMUNA 1,1,CABA,47.0,19.14,21.98,74.22,594,17.9,223554
2020,14,COMUNA 10,10,CABA,47.0,19.14,21.98,74.22,35,12.6,173004
2020,14,COMUNA 11,11,CABA,47.0,19.14,21.98,74.22,10,14.1,204601
2020,14,COMUNA 12,12,CABA,47.0,19.14,21.98,74.22,9,15.7,236887
2020,14,COMUNA 13,13,CABA,47.0,19.14,21.98,74.22,4,15.0,264385
2020,14,COMUNA 14,14,CABA,47.0,19.14,21.98,74.22,3,15.9,248635
2020,14,COMUNA 15,15,CABA,47.0,19.14,21.98,74.22,11,14.3,196876
2020,14,COMUNA 2,2,CABA,47.0,19.14,21.98,74.22,1,6.3,161645
2020,14,COMUNA 3,3,CABA,47.0,19.14,21.98,74.22,5,6.4,196240
2020,14,COMUNA 4,4,CABA,47.0,19.14,21.98,74.22,74,22.7,229240
2020,14,COMUNA 5,5,CABA,47.0,19.14,21.98,74.22,5,6.7,194271
2020,14,COMUNA 6,6,CABA,47.0,19.14,21.98,74.22,6,6.9,203043
2020,14,COMUNA 7,7,CABA,47.0,19.14,21.98,74.22,127,12.4,215896
2020,14,COMUNA 8,8,CABA,47.0,19.14,21.98,74.22,72,22.5,204367
2020,14,COMUNA 9,9,CABA,47.0,19.14,21.98,74.22,23,16.6,169063
2020,15,Almirante Brown,16,Buenos Aires,26.0,42.72,21.41,77.98,13,129.0,584827
2020,15,Avellaneda,17,Buenos Aires,26.0,28.41,22.7,77.22,34,56.0,367554
2020,15,Berazategui,18,Buenos Aires,26.0,42.72,21.41,77.98,60,220.0,358712
2020,15,Berisso,19,Buenos Aires,26.0,42.72,21.41,77.98,3,145.0,100930
2020,15,Escobar,24,Buenos Aires,26.0,27.41,21.8,74.73,1,301.0,256268
2020,15,Esteban Echeverría,25,Buenos Aires,26.0,46.51,21.02,76.62,12,121.0,338480
2020,15,Florencio Varela,28,Buenos Aires,26.0,42.72,21.41,77.98,16,190.0,496433
2020,15,General Rodríguez,30,Buenos Aires,26.0,27.41,21.8,74.73,4,367.0,142709
2020,15,General San Martín,31,Buenos Aires,26.0,27.41,21.8,74.73,27,57.0,450518
2020,15,Hurlingham,32,Buenos Aires,26.0,27.41,21.8,74.73,13,36.0,185641
2020,15,Ituzaingó,33,Buenos Aires,26.0,27.41,21.8,74.73,8,38.0,180232
2020,15,José C. Paz,34,Buenos Aires,26.0,27.41,21.8,74.73,2,50.0,326992
2020,15,La Matanza,35,Buenos Aires,26.0,27.41,21.8,74.73,111,327.0,1841247
2020,15,La Plata,37,Buenos Aires,26.0,42.72,21.41,77.98,11,893.0,768547
2020,15,Lanús,36,Buenos Aires,26.0,28.41,22.7,77.22,90,50.0,461267
2020,15,Lomas de Zamora,38,Buenos Aires,26.0,28.41,22.7,77.22,28,89.0,690480
2020,15,Malvinas Argentinas,41,Buenos Aires,26.0,27.41,21.8,74.73,1,63.0,350674
2020,15,Marcos Paz,40,Buenos Aires,26.0,46.51,21.02,76.62,1,422.0,67011
2020,15,Merlo,43,Buenos Aires,26.0,27.41,21.8,74.73,12,174.0,582486
2020,15,Moreno,42,Buenos Aires,26.0,27.41,21.8,74.73,7,186.0,576632
2020,15,Morón,44,Buenos Aires,26.0,27.41,21.8,74.73,16,55.0,331183
2020,15,Pilar,45,Buenos Aires,26.0,27.41,21.8,74.73,1,385.0,394754
2020,15,Quilmes,47,Buenos Aires,26.0,42.72,21.41,77.98,81,92.0,633391
2020,15,San Fernando,48,Buenos Aires,26.0,27.41,21.8,74.73,7,993.0,171616
2020,15,San Isidro,49,Buenos Aires,26.0,27.41,21.8,74.73,4,52.0,297282
